genres,id,Place,vote_average,vote_count,Place,Name of City,Cat1,keywords
"[{""id"": 35, ""name"": ""Science Museums""}]",61752,Thiruvazhmarban Temple,5.7,16,Thiruvazhmarban Temple,Tamil Nadu,Sights & Landmarks,A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.
"[{""id"": 9648, ""name"": ""Ferries""}, {""id"": 53, ""name"": ""Historic Sites""}]",10944,Sivagurunathaswami Temple,4.6,89,Sivagurunathaswami Temple,Tamil Nadu,Sights & Landmarks,"A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 10749, ""name"": ""Shopping""}]",10362,Gallery of Shiva Arts,6.6,154,Gallery of Shiva Arts,Tamil Nadu,Sights & Landmarks,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda."
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}]",14778,Rajani Raja Temple,6,22,Rajani Raja Temple,Tamil Nadu,Sights & Landmarks,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him."
"[{""id"": 27, ""name"": ""Sacred & Religious Sites""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}]",1255,Turf 137,6.7,537,Turf 137,Tamil Nadu,Fun & Games,A South-African preacher goes to search for his wayward son who has committed a crime in the big city.
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 80, ""name"": ""Beaches""}, {""id"": 53, ""name"": ""Historic Sites""}]",45226,S Bapathi St Church,6.8,4,S Bapathi St Church,Tamil Nadu,Sights & Landmarks,Shakespeare's Play transplanted into a 1930s setting.
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 27, ""name"": ""Sacred & Religious Sites""}, {""id"": 53, ""name"": ""Historic Sites""}, {""id"": 37, ""name"": ""Farms""}]",10212,Sri Sundara Varadaraja Perumal Temple,6.9,141,Sri Sundara Varadaraja Perumal Temple,Tamil Nadu,Sights & Landmarks,"Depicts a heist of old bills, retired from circulation and destined by the government to be ""money to burn"". However, more broadly, it addresses the issues of Black Americans' involvement in the Vietnam War and their subsequent disillusionment with progress in social issues and civil rights back home in the United States, during the 1960s."
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}]",8669,Veda Gallery,6.5,225,Veda Gallery,Tamil Nadu,Museums,"An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician."
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}]",179144,Tirupati Gangai Amman temple - Chennai,7.3,720,Tirupati Gangai Amman temple - Chennai,Tamil Nadu,Sights & Landmarks,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time."
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}]",16857,Prakrit Arts,6.4,53,Prakrit Arts,Tamil Nadu,Sights & Landmarks,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 27, ""name"": ""Sacred & Religious Sites""}, {""id"": 53, ""name"": ""Historic Sites""}]",86825,Arulmigu Madana Gopala Swamy Temple,6.5,882,Arulmigu Madana Gopala Swamy Temple,Tamil Nadu,Sights & Landmarks,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom."
"[{""id"": 14, ""name"": ""Museums""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}, {""id"": 10749, ""name"": ""Shopping""}]",844,Sri Baluganthanatha Swami Temple,6.9,206,Sri Baluganthanatha Swami Temple,Tamil Nadu,Sights & Landmarks,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case."
"[{""id"": 80, ""name"": ""Beaches""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 10749, ""name"": ""Shopping""}]",8060,Damini the Artisans of India,6.1,38,Damini the Artisans of India,Tamil Nadu,Sights & Landmarks,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith."
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 10751, ""name"": ""Parks""}]",15907,New Creation AG Church,6.9,41,New Creation AG Church,Tamil Nadu,Sights & Landmarks,"A prudish woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman whom works at a local carnival which comes to town."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 10749, ""name"": ""Shopping""}]",38448,Trinity Hall,6.5,84,Trinity Hall,Tamil Nadu,Sights & Landmarks,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
"[{""id"": 80, ""name"": ""Beaches""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 53, ""name"": ""Historic Sites""}]",327,Periaapaalayath Amman Temple,6.8,107,Periaapaalayath Amman Temple,Tamil Nadu,Sights & Landmarks,"Detective - turned - bodyguard Cynthia McKay (Cynthia Rothrock) is hired by a psychotic icy seductress, Nina Lindell (Lydie Denier), the same woman who killed Mckay's lover months earlier.  With vendetta in her heart McKay accompanies the flamboyantly playful womanizer through the glamourous world of the super-rich as his protector.  In a unique role reversal, it is the woman protecting the man from another woman, erupting into a deadly triangle of passion, suspense and action."
"[{""id"": 35, ""name"": ""Science Museums""}]",9260,Veltech College Of Engineering,6.2,50,Veltech College Of Engineering,Tamil Nadu,Sights & Landmarks,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy."
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}]",61337,Rajarajan Manimandapam,6.1,9,Rajarajan Manimandapam,Tamil Nadu,Museums,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand."
"[{""id"": 53, ""name"": ""Historic Sites""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 9648, ""name"": ""Ferries""}]",13079,Indhuvijay,6.1,88,Indhuvijay,Tamil Nadu,Sights & Landmarks,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 10749, ""name"": ""Shopping""}]",89325,Ganesh Karthik Temple,5.3,22,Ganesh Karthik Temple,Tamil Nadu,Sights & Landmarks,"Sadie looks up to her older sister Georgia, a successful folk singer who's happily married with children, but can't break out of the bar-band circuit and hit the big time she desperately covets. It's in part due to her attraction to drugs and booze, and also to her own unwise choice in men. Finally, though, Sadie's Achilles heel is a rough, unlovely voice very different than her sister's crowd-pleasing singing."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 53, ""name"": ""Historic Sites""}]",4170,Thiruvanajozhi Temple,6.8,67,Thiruvanajozhi Temple,Tamil Nadu,Sights & Landmarks,"Set in modern times, Alex finds King Arthur's sword Excalibur and must prove himself worthy of it."
"[{""id"": 10752, ""name"": ""Government Buildings""}, {""id"": 18, ""name"": ""Islands""}]",41508,Anderson Church,6.5,28,Anderson Church,Tamil Nadu,Sights & Landmarks,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics."
"[{""id"": 35, ""name"": ""Science Museums""}]",12479,Edaganatheswarar Temple,5.2,28,Edaganatheswarar Temple,Tamil Nadu,Sights & Landmarks,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 53, ""name"": ""Historic Sites""}]",44555,Allied Arihant Mall,4.8,13,Allied Arihant Mall,Tamil Nadu,Shopping,"The year is 1952, in Quebec City. Rachel (16), unmarried and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young priest, under the confidentiality of the confessional. In the present year of 1989, Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies."
"[{""id"": 53, ""name"": ""Historic Sites""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}, {""id"": 9648, ""name"": ""Ferries""}]",10133,RamyaSadasivams Art Gallery,6.7,192,RamyaSadasivams Art Gallery,Tamil Nadu,Museums,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 36, ""name"": ""Shopping Malls""}, {""id"": 10752, ""name"": ""Government Buildings""}]",21345,Csi Emmanuel Church,7.6,55,Csi Emmanuel Church,Tamil Nadu,Sights & Landmarks,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter."
"[{""id"": 16, ""name"": ""Points of Interest & Landmarks""}, {""id"": 10751, ""name"": ""Parks""}, {""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 35, ""name"": ""Science Museums""}]",173931,Ambattur Christian Assembly Hall,3,3,Ambattur Christian Assembly Hall,Tamil Nadu,Sights & Landmarks,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose."
"[{""id"": 878, ""name"": ""Zoos & Aquariums""}]",61984,Malankara Orthodox Syrian Church,6.3,59,Malankara Orthodox Syrian Church,Tamil Nadu,Sights & Landmarks,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?"
"[{""id"": 10752, ""name"": ""Government Buildings""}, {""id"": 18, ""name"": ""Islands""}]",50601,Thiruverkadu Devi Karumariamman Temple,5.8,62,Thiruverkadu Devi Karumariamman Temple,Tamil Nadu,Sights & Landmarks,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned."
